mashup_id,api_id,split
4073,23012,train
4073,5017,train
4073,3345,train
4073,130,train
4076,331,train
4077,21899,train
4077,241,train
4078,294,train
4079,241,train
4080,394,train
4080,1369,train
4081,377,train
4082,241,train
4083,3330,train
4084,241,train
4085,445,train
4085,130,train
4086,294,train
4086,23448,train
4087,377,train
4088,241,train
4089,241,train
4090,241,train
4090,430,train
4090,22624,train
4090,513,train
4091,377,train
4091,421,train
4091,294,train
4091,1569,train
4092,241,train
4093,299,train
4094,445,train
4095,241,train
4095,23400,train
4096,22322,train
4097,1973,train
4098,445,train
4099,191,train
4099,3337,train
4099,294,train
4099,23482,train
4100,241,train
4101,299,train
4102,241,train
4103,241,train
4104,445,train
4105,936,train
4106,165,train
4107,377,train
4107,21968,train
4107,331,train
4108,241,train
4109,299,train
4110,294,train
4110,22817,train
4110,22115,train
4111,191,train
4111,294,train
4112,23038,train
4113,377,train
4113,21968,train
4113,22438,train
4113,22901,train
4113,6135,train
4114,445,train
4114,21899,train
4114,130,train
4114,961,train
4115,294,train
4116,299,train
4117,241,train
4118,241,train
4118,2615,train
4119,331,train
4121,241,train
4121,963,train
4122,299,train
4123,241,train
4124,377,train
4125,299,train
4126,299,train
4127,966,train
4128,331,train
4128,22264,train
4128,1550,train
4128,22181,train
4129,241,train
4130,331,train
4131,241,train
4132,1282,train
4134,22438,train
4135,21899,train
4135,299,train
4136,5634,train
4136,2603,train
4137,241,train
4137,23038,train
4138,67,train
4139,241,train
4140,445,train
4141,299,train
4142,1238,train
4143,294,train
4144,241,train
4145,21968,train
4145,191,train
4145,67,train
4145,294,train
4146,191,train
4146,22901,train
4146,950,train
4147,5634,train
4147,5650,train
4148,241,train
4149,23038,train
4150,241,train
4150,3313,train
4150,1302,train
4150,925,train
4150,449,train
4151,377,train
4151,241,train
4152,21968,train
4152,241,train
4152,3744,train
4153,331,train
4154,299,train
4155,299,train
4157,241,train
4158,2630,train
4160,241,train
4161,241,train
4161,267,train
4161,529,train
4162,445,train
4162,21899,train
4163,331,train
4164,241,train
4165,377,train
4166,241,train
4166,1545,train
4167,331,train
4168,377,train
4168,241,train
4168,421,train
4168,294,train
4169,377,train
4169,21968,train
4169,331,train
4169,67,train
4169,926,train
4170,241,train
4171,241,train
4172,1540,train
4173,241,train
4173,363,train
4173,421,train
4174,241,train
4174,421,train
4175,2752,train
4176,241,train
4177,241,train
4178,936,train
4178,21899,train
4178,331,train
4178,2062,train
4178,651,train
4178,130,train
4179,23038,train
4180,1204,train
4180,5757,train
4181,241,train
4181,394,train
4182,241,train
4183,331,train
4183,67,train
4184,241,train
4185,241,train
4186,2752,train
4187,299,train
4188,377,train
4188,191,train
4188,421,train
4188,294,train
4188,23482,train
4188,161,train
4188,1540,train
4189,241,train
4190,445,train
4190,21899,train
4190,22438,train
4190,331,train
4190,961,train
4191,1295,train
4192,22438,train
4192,22901,train
4192,1555,train
4193,165,train
4194,377,train
4194,939,train
4194,3359,train
4194,331,train
4194,2641,train
4194,6622,train
4194,85,train
4194,23184,train
4194,23372,train
4194,421,train
4194,22462,train
4194,1954,train
4194,934,train
4194,3648,train
4194,1550,train
4194,22817,train
4194,22320,train
4194,2002,train
4194,2765,train
4194,22115,train
4194,6470,train
4194,22999,train
4194,1226,train
4194,23103,train
4194,1540,train
4194,2616,train
4194,22611,train
4194,2746,train
4195,294,train
4195,23038,train
4196,2752,train
4197,241,train
4197,331,train
4198,377,train
4198,241,train
4199,377,train
4199,22901,train
4199,331,train
4200,445,train
4200,191,train
4200,22839,train
4200,23482,train
4201,294,train
4201,21869,train
4202,241,train
4203,241,train
4204,934,train
4205,331,train
4206,22322,train
4206,23234,train
4207,1295,train
4208,241,train
4208,23221,train
4209,241,train
4209,267,train
4210,22322,train
4210,23221,train
4210,1298,train
4211,445,train
4211,21899,train
4211,1282,train
4212,21869,train
4213,191,train
4214,377,train
4215,299,train
4216,377,train
4216,299,train
4217,22438,train
4218,241,train
4219,21899,train
4220,241,train
4221,22901,train
4221,331,train
4221,22624,train
4221,6473,train
4222,241,train
4223,241,train
4223,1533,train
4224,241,train
4225,299,train
4225,22462,train
4227,445,train
4227,241,train
4228,241,train
4229,241,train
4229,23221,train
4230,445,train
4230,22807,train
4231,1703,train
4231,22680,train
4232,165,train
4233,241,train
4234,241,train
4235,22901,train
4235,331,train
4236,299,train
4237,377,train
4237,22322,train
4237,22901,train
4237,331,train
4238,67,train
4238,22759,train
4239,21899,train
4240,21901,train
4241,331,train
4242,22399,train
4243,2011,train
4244,241,train
4245,294,train
4246,241,train
4247,299,train
4248,299,train
4248,21873,train
4249,22438,train
4249,331,train
4249,21965,train
4250,2011,train
4252,294,train
4253,23144,train
4253,341,train
4254,299,train
4254,421,train
4254,534,train
4254,533,train
4254,1569,train
4255,299,train
4256,299,train
4257,22624,train
4258,241,train
4259,241,train
4259,67,train
4260,294,train
4261,241,train
4262,21873,train
4263,1540,train
4265,445,train
4265,21899,train
4265,22566,train
4266,377,train
4266,936,train
4266,22438,train
4266,22901,train
4266,331,train
4266,67,train
4266,23012,train
4266,2624,train
4266,22762,train
4267,299,train
4268,241,train
4269,377,train
4269,241,train
4270,1239,train
4271,241,train
4272,241,train
4272,23221,train
4273,23038,train
4274,299,train
4275,331,train
4275,67,train
4275,22762,train
4276,22438,train
4276,22901,train
4276,394,train
4276,2055,train
4276,961,train
4276,22807,train
4276,926,train
4276,529,train
4276,1569,train
4276,22398,train
4277,241,train
4278,241,train
4279,241,train
4279,294,train
4280,331,train
4281,241,train
4282,299,train
4283,377,train
4284,241,train
4285,21899,train
4286,2630,train
4287,241,train
4288,299,train
4288,22624,train
4289,241,train
4290,299,train
4291,241,train
4292,377,train
4292,433,train
4293,377,train
4293,331,train
4294,21965,train
4295,241,train
4295,23221,train
4295,3952,train
4295,1545,train
4296,241,train
4297,23009,train
4298,241,train
4298,267,train
4299,3317,train
4300,299,train
4301,241,train
4302,241,train
4303,241,train
4304,191,train
4305,241,train
4305,430,train
4305,1302,train
4306,241,train
4306,294,train
4306,5009,train
4307,241,train
4308,2612,train
4309,421,train
4310,241,train
4311,22624,train
4312,241,train
4313,23086,train
4314,241,train
4314,433,train
4315,299,train
4316,331,train
4317,23009,train
4318,930,train
4318,241,train
4319,23038,train
4320,21899,train
4320,241,train
4321,23012,train
4322,377,train
4322,241,train
4322,22322,train
4322,331,train
4323,299,train
4324,241,train
4325,377,train
4325,191,train
4325,21899,train
4325,331,train
4325,67,train
4325,294,train
4325,23448,train
4325,161,train
4325,2616,train
4326,377,train
4327,22438,train
4327,241,train
4327,331,train
4329,22624,train
4330,241,train
4330,430,train
4331,241,train
4332,23557,train
4332,22569,train
4333,331,train
4334,445,train
4335,241,train
4336,377,train
4337,241,train
4338,377,train
4338,529,train
4339,377,train
4339,191,train
4339,331,train
4339,294,train
4339,23448,train
4339,161,train
4339,2616,train
4340,241,train
4341,377,train
4341,421,train
4341,294,train
4341,22480,train
4342,161,train
4343,241,train
4344,1282,train
4345,445,train
4345,331,train
4345,22762,train
4346,363,train
4346,130,train
4347,377,train
4347,23537,train
4347,191,train
4347,331,train
4347,1555,train
4347,23482,train
4349,331,train
4349,22624,train
4350,377,train
4351,445,train
4351,21899,train
4351,331,train
4351,421,train
4352,377,train
4352,22204,train
4352,445,train
4352,936,train
4352,22901,train
4352,331,train
4352,67,train
4352,966,train
4352,294,train
4352,2760,train
4352,21678,train
4352,23438,train
4352,449,train
4352,68,train
4353,331,train
4353,23482,train
4354,377,train
4354,331,train
4355,363,train
4355,130,train
4356,241,train
4356,430,train
4357,241,train
4357,23221,train
4358,241,train
4359,67,train
4360,21697,train
4361,948,train
4362,241,train
4363,5162,train
4364,299,train
4365,241,train
4366,377,train
4367,2877,train
4367,294,train
4367,22115,train
4368,377,train
4368,241,train
4368,331,train
4368,23221,train
4368,1302,train
4368,948,train
4368,449,train
4369,241,train
4370,241,train
4371,22438,train
4371,241,train
4371,363,train
4372,377,train
4373,165,train
4374,442,train
4374,165,train
4375,299,train
4375,23482,train
4376,241,train
4377,241,train
4377,23221,train
4377,23404,train
4378,22104,train
4379,331,train
4380,241,train
4381,377,train
4382,294,train
4382,23462,train
4382,1217,train
4383,936,train
4383,22164,train
4384,377,train
4384,22462,train
4385,23482,train
4385,1980,train
4386,241,train
4387,241,train
4387,430,train
4387,22537,train
4388,21642,train
4389,1701,train
4389,294,train
4389,1560,train
4390,241,train
4391,445,train
4391,21899,train
4391,22901,train
4392,165,train
4392,2877,train
4393,445,train
4393,21899,train
4393,22566,train
4394,377,train
4394,299,train
4395,22438,train
4395,331,train
4396,954,train
4397,294,train
4398,331,train
4398,67,train
4398,934,train
4399,294,train
4400,23462,train
4401,22901,train
4402,421,train
4402,22462,train
4403,294,train
4403,1980,train
4404,3312,train
4404,5024,train
4404,363,train
4404,130,train
4404,3275,train
4405,936,train
4405,241,train
4405,1615,train
4406,22631,train
4406,23486,train
4407,165,train
4407,22322,train
4407,430,train
4408,165,train
4409,23537,train
4409,299,train
4409,23038,train
4410,21878,train
4411,241,train
4411,963,train
4412,377,train
4413,21697,train
4414,22462,train
4415,421,train
4415,22115,train
4416,241,train
4417,377,train
4417,22204,train
4417,22901,train
4417,21965,train
4417,23050,train
4418,331,train
4419,1706,train
4419,299,train
4420,21960,train
4420,294,train
4421,241,train
4422,21697,train
4423,936,train
4423,241,train
4423,1615,train
4424,241,train
4425,21886,train
4426,22462,train
4427,445,train
4427,421,train
4427,961,train
4427,22547,train
4428,165,train
4429,21965,train
4430,1566,train
4431,241,train
4432,241,train
4433,22462,train
4434,241,train
4434,3734,train
4434,22136,train
4435,299,train
4436,23038,train
4437,22399,train
4438,241,train
4439,331,train
4440,21697,train
4441,241,train
4442,241,train
4443,241,train
4444,21960,train
4445,22204,train
4445,191,train
4445,331,train
4445,67,train
4445,1545,train
4445,294,train
4445,23482,train
4445,161,train
4445,21869,train
4445,1560,train
4445,1540,train
4446,165,train
4447,22462,train
4448,241,train
4448,67,train
4449,531,train
4450,241,train
4450,331,train
4450,394,train
4451,21899,train
4451,21718,train
4452,22524,train
4453,445,train
4453,22392,train
4453,1282,train
4453,3747,train
4453,1566,train
4454,22462,train
4455,22462,train
4456,241,train
4456,363,train
4457,241,train
4457,430,train
4457,130,train
4457,1222,train
4458,22115,train
4459,23038,train
4460,21899,train
4460,241,train
4461,23026,train
4462,22438,train
4463,191,train
4463,299,train
4464,241,train
4465,127,train
4466,130,train
4467,23537,train
4467,299,train
4467,23038,train
4468,23009,train
4469,22462,train
4469,1569,train
4470,939,train
4470,241,train
4470,23542,train
4470,421,train
4470,294,train
4470,23038,train
4471,165,train
4471,950,train
4472,165,train
4473,1545,train
4473,22856,train
4474,241,train
4475,22399,train
4476,294,train
4476,23448,train
4476,22115,train
4477,21899,train
4477,22438,train
4477,1555,train
4478,241,train
4478,926,train
4479,445,train
4479,6467,train
4480,241,train
4481,21697,train
4482,67,train
4482,299,train
4482,421,train
4483,241,train
4483,1897,train
4484,165,train
4484,2226,train
4485,23038,train
4485,1540,train
4486,445,train
4487,241,train
4488,241,train
4488,21965,train
4489,22462,train
4490,165,train
4491,165,train
4492,241,train
4492,430,train
4493,22438,train
4493,22901,train
4494,23009,train
4496,21697,train
4497,377,train
4497,22016,train
4497,331,train
4497,21934,train
4497,67,train
4497,363,train
4497,130,train
4498,445,train
4499,241,train
4500,241,train
4501,241,train
4501,513,train
4502,377,train
4503,241,train
4504,1282,train
4504,130,train
4505,21968,train
4505,191,train
4505,22438,train
4505,22901,train
4506,241,train
4507,445,train
4508,377,train
4508,241,train
4508,22322,train
4508,2604,train
4508,22164,train
4508,430,train
4508,22759,train
4509,22462,train
4510,165,train
4511,165,train
4512,331,train
4513,165,train
4514,377,train
4514,22204,train
4514,191,train
4514,331,train
4514,67,train
4514,294,train
4514,23482,train
4514,161,train
4514,21869,train
4515,331,train
4517,331,train
4517,934,train
4518,22298,train
4518,2884,train
4519,241,train
4520,23537,train
4520,21968,train
4520,191,train
4520,22438,train
4520,3753,train
4520,294,train
4520,5717,train
4520,23369,train
4521,241,train
4522,331,train
4523,241,train
4524,241,train
4525,241,train
4525,331,train
4525,22893,train
4525,23221,train
4525,1298,train
4526,241,train
4526,430,train
4527,241,train
4528,241,train
4529,165,train
4530,241,train
4530,430,train
4531,241,train
4532,1228,train
4532,1208,train
4533,165,train
4533,421,train
4534,241,train
4535,22901,train
4536,926,train
4537,22322,train
4537,430,train
4538,241,train
4539,22438,train
4539,331,train
4539,23012,train
4539,5712,train
4539,516,train
4541,241,train
4542,22438,train
4542,241,train
4543,165,train
4544,430,train
4544,363,train
4544,2649,train
4544,130,train
4544,7601,train
4545,421,train
4545,22569,train
4545,22063,train
4546,241,train
4546,22138,train
4547,241,train
4547,331,train
4548,445,train
4548,241,train
4549,165,train
4550,165,train
4551,21899,train
4551,67,train
4552,165,train
4553,943,train
4553,241,train
4553,5599,train
4553,394,train
4554,445,train
4555,2615,train
4555,22462,train
4556,241,train
4556,1228,train
4557,363,train
4557,130,train
4558,377,train
4559,165,train
4559,22206,train
4559,72,train
4560,241,train
4561,377,train
4562,241,train
4562,165,train
4563,241,train
4564,241,train
4564,430,train
4565,5020,train
4565,22138,train
4566,21899,train
4566,241,train
4566,421,train
4567,22462,train
4568,445,train
4568,21899,train
4568,1282,train
4569,241,train
4569,22164,train
4570,165,train
4571,139,train
4572,241,train
4573,165,train
4574,241,train
4575,21968,train
4575,191,train
4575,383,train
4576,934,train
4577,299,train
4577,22462,train
4578,241,train
4579,241,train
4580,5020,train
4580,22138,train
4581,241,train
4582,241,train
4583,241,train
4583,331,train
4583,926,train
4584,445,train
4584,22026,train
4584,331,train
4584,2615,train
4585,21697,train
4586,2615,train
4586,22569,train
4586,22063,train
4587,377,train
4587,2882,train
4588,331,train
4588,1555,train
4588,130,train
4588,23482,train
4589,241,train
4590,165,train
4591,445,train
4591,241,train
4592,377,train
4592,23537,train
4592,963,train
4592,331,train
4592,22104,train
4593,377,train
4593,445,train
4593,191,train
4593,21899,train
4593,22438,train
4593,22901,train
4593,331,train
4593,950,train
4593,3747,train
4593,23482,train
4594,377,train
4595,165,train
4595,21835,train
4595,22179,train
4595,72,train
4596,331,train
4597,445,train
4597,294,train
4598,21697,train
4599,377,train
4599,241,train
4599,22980,train
4600,165,train
4601,241,train
4602,377,train
4602,294,train
4603,21697,train
4604,241,train
4604,22537,train
4605,21718,train
4605,299,train
4606,21697,train
4607,445,train
4607,21899,train
4608,377,train
4609,445,train
4609,22322,train
4610,191,train
4610,23542,train
4611,21899,train
4611,241,train
4612,363,train
4613,22901,train
4614,241,train
4615,241,train
4616,241,train
4617,165,train
4618,377,train
4619,331,train
4619,67,train
4619,966,train
4620,241,train
4621,67,train
4622,241,train
4622,2760,train
4623,22204,train
4623,241,train
4623,22893,train
4623,430,train
4624,21697,train
4625,3726,train
4626,331,train
4626,394,train
4627,241,train
4627,331,train
4627,394,train
4628,67,train
4628,22762,train
4629,421,train
4629,294,train
4630,241,train
4631,3363,train
4631,130,train
4631,1983,train
4632,241,train
4633,165,train
4634,165,train
4634,21835,train
4634,22179,train
4634,2226,train
4634,2225,train
4634,72,train
4635,241,train
4636,377,train
4636,445,train
4636,22901,train
4636,956,train
4637,21697,train
4638,241,train
4639,241,train
4640,67,train
4640,966,train
4641,377,train
4641,241,train
4642,1554,train
4643,1238,train
4644,241,train
4645,241,train
4646,165,train
4646,430,train
4646,38,train
4647,165,train
4648,241,train
4649,377,train
4649,331,train
4649,23012,train
4649,22264,train
4650,67,train
4651,241,train
4651,421,train
4652,165,train
4653,445,train
4653,241,train
4653,331,train
4654,445,train
4654,21899,train
4654,950,train
4654,394,train
4654,21965,train
4654,961,train
4654,1566,train
4655,241,train
4655,23482,train
4656,241,train
4657,21697,train
4658,21697,train
4659,191,train
4659,22839,train
4659,22886,train
4659,3747,train
4659,23482,train
4660,241,train
4660,2604,train
4660,430,train
4661,445,train
4661,21899,train
4661,1282,train
4662,21899,train
4663,445,train
4663,241,train
4663,1533,train
4664,241,train
4664,331,train
4664,23038,train
4665,165,train
4666,241,train
4667,21899,train
4667,241,train
4668,377,train
4668,241,train
4669,21697,train
4670,299,train
4671,331,train
4672,445,train
4672,394,train
4672,130,train
4672,926,train
4673,377,train
4673,331,train
4673,23056,train
4673,421,train
4673,22624,train
4674,445,train
4674,21899,train
4674,22392,train
4674,1566,train
4675,241,train
4675,21965,train
4676,241,train
4677,1282,train
4677,22547,train
4679,241,train
4679,394,train
4680,377,train
4680,445,train
4680,21899,train
4680,331,train
4681,294,train
4682,241,train
4682,331,train
4683,331,train
4684,1282,train
4685,331,train
4686,445,train
4686,948,train
4687,241,train
4687,394,train
4688,1282,train
4689,241,train
4690,241,train
4691,22164,train
4691,5020,train
4691,22626,train
4692,2630,train
4693,331,train
4694,241,train
4695,241,train
4696,21899,train
4696,241,train
4697,241,train
4698,241,train
4699,241,train
4699,421,train
4699,23032,train
4700,377,train
4700,331,train
4700,23056,train
4700,23012,train
4700,22624,train
4700,22264,train
4700,6473,train
4701,331,train
4702,377,train
4702,331,train
4702,67,train
4703,241,train
4704,377,train
4704,445,train
4704,191,train
4704,241,train
4704,331,train
4704,294,train
4705,165,train
4706,241,train
4707,241,train
4708,23482,train
4709,241,train
4710,241,train
4710,2055,train
4711,363,train
4711,130,train
4712,22901,train
4712,3330,train
4713,241,train
4714,241,train
4715,21697,train
4716,5009,train
4717,377,train
4717,21968,train
4717,936,train
4717,241,train
4717,165,train
4717,22322,train
4717,331,train
4717,2877,train
4717,1298,train
4717,5028,train
4717,22164,train
4717,430,train
4717,1555,train
4717,1615,train
4718,241,train
4719,445,train
4719,2624,train
4720,241,train
4721,363,train
4722,421,train
4722,5596,train
4723,22438,train
4724,241,train
4725,241,train
4726,21697,train
4726,383,train
4727,445,train
4727,331,train
4727,1989,train
4729,377,train
4729,22901,train
4729,331,train
4729,23056,train
4729,23012,train
4730,165,train
4731,241,train
4731,331,train
4732,241,train
4732,2604,train
4733,1282,train
4734,2615,train
4735,22438,train
4735,241,train
4736,165,train
4737,21697,train
4738,3646,train
4739,377,train
4739,445,train
4739,241,train
4739,331,train
4739,323,train
4740,6446,train
4740,294,train
4742,21697,train
4743,331,train
4744,1566,train
4745,445,train
4745,331,train
4746,21899,train
4747,241,train
4747,1615,train
4748,165,train
4749,241,train
4750,445,train
4750,1222,train
4750,2758,train
4751,21899,train
4751,331,train
4753,241,train
4754,241,train
4754,165,train
4754,1302,train
4755,275,train
4756,445,train
4756,22392,train
4756,1282,train
4756,3747,train
4756,226,train
4757,241,train
4758,21697,train
4759,241,train
4760,241,train
4760,954,train
4760,22537,train
4760,22104,train
4761,950,train
4761,23341,train
4762,377,train
4762,165,train
4762,430,train
4763,23482,train
4764,241,train
4765,363,train
4766,241,train
4766,430,train
4767,165,train
4768,21899,train
4769,1282,train
4770,294,train
4771,21697,train
4772,331,train
4773,363,train
4773,130,train
4774,23482,train
4774,23038,train
4775,377,train
4775,22322,train
4776,241,train
4777,331,train
4778,445,train
4779,22322,train
4779,1545,train
4780,241,train
4780,430,train
4780,23038,train
4781,241,train
4783,23012,train
4784,964,train
4784,3728,train
4785,377,train
4786,294,train
4786,23448,train
4787,241,train
4788,130,train
4789,2615,train
4789,926,train
4790,363,train
4791,241,train
4792,610,train
4793,241,train
4794,1610,train
4795,241,train
4796,331,train
4797,241,train
4798,445,train
4798,21899,train
4798,241,train
4799,37,train
4801,21697,train
4802,241,train
4802,21965,train
4803,445,train
4803,299,train
4804,331,train
4804,23012,train
4805,377,train
4806,22104,train
4807,241,train
4808,1618,train
4808,241,train
4808,3756,train
4808,3952,train
4809,21697,train
4810,21718,train
4811,22438,train
4812,241,train
4812,954,train
4812,394,train
4813,445,train
4813,1282,train
4814,241,train
4815,241,train
4816,377,train
4816,445,train
4816,21899,train
4816,241,train
4816,331,train
4816,363,train
4816,1555,train
4816,421,train
4816,926,train
4816,449,train
4817,1282,train
4818,241,train
4819,3335,train
4820,241,train
4821,241,train
4822,21697,train
4823,241,train
4823,22104,train
4824,1282,train
4824,22566,train
4825,241,train
4826,241,train
4827,445,train
4827,191,train
4827,22438,train
4828,241,train
4829,241,train
4830,241,train
4830,165,train
4830,363,train
4830,130,train
4830,22239,train
4831,377,train
4831,241,train
4831,421,train
4832,165,train
4833,241,train
4834,331,train
4835,22438,train
4836,241,train
4837,241,train
4837,165,train
4838,421,train
4839,22322,train
4840,241,train
4841,377,train
4842,241,train
4843,37,train
4844,241,train
4845,241,train
4846,377,train
4846,22438,train
4846,22901,train
4846,331,train
4846,23012,train
4847,241,train
4848,22322,train
4849,1882,train
4850,3747,train
4851,930,train
4851,241,train
4852,241,train
4853,165,train
4854,377,train
4854,445,train
4854,331,train
4855,241,train
4856,241,train
4857,331,train
4858,5599,train
4859,377,train
4860,241,train
4860,311,train
4861,331,train
4862,241,train
4863,355,train
4864,241,train
4865,377,train
4866,22392,train
4867,377,train
4867,241,train
4867,430,train
4867,1302,train
4868,377,train
4868,241,train
4868,1302,train
4869,241,train
4870,241,train
4871,377,train
4871,241,train
4872,21899,train
4872,241,train
4873,191,train
4873,241,train
4874,241,train
4875,939,train
4875,241,train
4876,165,train
4877,22322,train
4878,23067,train
4879,22322,train
4880,165,train
4881,241,train
4882,241,train
4882,2877,train
4883,241,train
4884,1551,train
4884,21697,train
4885,22438,train
4886,241,train
4887,331,train
4888,2630,train
4889,165,train
4890,165,train
4890,21835,train
4890,1953,train
4891,241,train
4892,241,train
4893,21968,train
4893,22438,train
4894,165,train
4895,241,train
4896,331,train
4896,22264,train
4897,930,train
4897,241,train
4898,377,train
4898,936,train
4898,22322,train
4899,241,train
4900,421,train
4901,241,train
4901,1208,train
4902,241,train
4903,377,train
4903,331,train
4903,2641,train
4903,85,train
4903,23372,train
4903,421,train
4903,21637,train
4903,934,train
4903,5712,train
4903,22325,train
4903,22817,train
4904,377,train
4904,936,train
4904,407,train
4905,377,train
4905,21968,train
4905,445,train
4905,21899,train
4905,241,train
4905,331,train
4905,3278,train
4906,241,train
4907,241,train
4908,445,train
4908,241,train
4908,331,train
4908,1298,train
4909,241,train
4910,241,train
4911,377,train
4912,445,train
4912,3409,train
4912,21965,train
4913,241,train
4913,3734,train
4913,299,train
4914,331,train
4915,21899,train
4915,22438,train
4915,241,train
4916,23482,train
4917,377,train
4917,241,train
4918,23447,train
4918,2884,train
4918,22399,train
4918,22565,train
4919,377,train
4919,22492,train
4919,934,train
4920,22438,train
4921,241,train
4922,165,train
4923,377,train
4923,241,train
4924,241,train
4924,363,train
4925,22901,train
4926,23482,train
4927,21773,train
4928,377,train
4928,21968,train
4929,5020,train
4930,241,train
4930,331,train
4932,1551,train
4932,241,train
4933,241,train
4934,241,train
4935,1569,train
4935,23438,train
4936,165,train
4937,21697,train
4938,21899,train
4938,244,train
4939,241,train
4940,2624,train
4941,22298,train
4941,294,train
4942,21697,train
4943,22322,train
4944,377,train
4944,21968,train
4944,445,train
4944,191,train
4944,21899,train
4944,331,train
4945,241,train
4945,23482,train
4946,241,train
4947,299,train
4948,21697,train
4949,445,train
4950,241,train
4951,2630,train
4952,165,train
4953,241,train
4954,241,train
4955,394,train
4956,67,train
4956,421,train
4957,85,train
4957,421,train
4958,241,train
4959,241,train
4960,21697,train
4961,21899,train
4962,241,train
4962,351,train
4962,421,train
4963,165,train
4963,363,train
4964,377,train
4964,23537,train
4964,1551,train
4964,21968,train
4964,191,train
4964,21899,train
4964,943,train
4964,22438,train
4964,241,train
4964,22901,train
4964,331,train
4964,22298,train
4964,23447,train
4964,363,train
4964,394,train
4965,241,train
4965,1615,train
4966,377,train
4966,331,train
4966,22886,train
4967,21697,train
4968,241,train
4968,67,train
4969,377,train
4969,445,train
4969,331,train
4969,67,train
4969,966,train
4970,22438,train
4970,1302,train
4970,926,train
4971,165,train
4972,241,train
4973,241,train
4974,241,train
4975,22322,train
4975,22856,train
4976,127,train
4977,377,train
4978,241,train
4979,127,train
4981,241,train
4982,445,train
4982,21899,train
4983,241,train
4984,421,train
4984,2230,train
4985,377,train
4986,5017,train
4986,3276,train
4987,331,train
4988,241,train
4988,331,train
3325,21718,train
3325,299,train
4989,165,train
4990,445,train
4990,21899,train
4990,22392,train
4990,1282,train
4991,331,train
4992,21899,train
4992,241,train
4993,241,train
4994,21899,train
4995,377,train
4995,21718,train
4995,299,train
4996,445,train
4997,954,train
4997,24,train
4998,22438,train
4999,241,train
5000,22322,train
5000,954,train
5001,377,train
5001,241,train
5001,6446,train
5001,6622,train
3481,445,train
3481,22438,train
5002,241,train
5003,377,train
5003,445,train
5003,939,train
5003,22438,train
5003,22901,train
5003,331,train
5003,954,train
5004,445,train
5005,22298,train
5006,241,train
5008,22322,train
5009,241,train
5009,421,train
5010,241,train
5011,241,train
5012,241,train
5013,22980,train
5013,24,train
5014,377,train
5014,241,train
5015,241,train
5016,241,train
5016,3734,train
5017,241,train
5017,21965,train
5018,23537,train
5018,21968,train
5018,191,train
5019,331,train
5020,191,train
5020,22901,train
5021,241,train
5022,22298,train
5023,241,train
5023,331,train
5023,22624,train
5024,445,train
5024,22901,train
5024,331,train
5025,241,train
5026,22901,train
5026,950,train
5027,1610,train
5028,241,train
5029,241,train
5029,24,train
5030,21697,train
5031,241,train
5032,241,train
5033,241,train
5034,1618,train
5034,241,train
5034,3955,train
5034,2877,train
5034,3952,train
5035,241,train
5035,23221,train
5035,1298,train
5036,241,train
5037,1551,train
5037,22438,train
5037,22901,train
5037,956,train
5038,331,train
5039,22298,train
5040,241,train
5041,241,train
5041,1696,train
5042,241,train
5043,241,train
5043,294,train
5044,21697,train
2743,22392,train
2743,1282,train
5045,241,train
5046,445,train
5046,299,train
5046,2615,train
5047,377,train
5048,22438,train
5048,23146,train
5049,22438,train
5049,22901,train
5049,3753,train
5050,377,train
5051,241,train
5051,267,train
5052,241,train
5053,377,train
5053,241,train
5053,1696,train
5054,241,train
5055,23482,train
5056,21718,train
5056,299,train
5056,130,train
5057,241,train
5058,241,train
5058,331,train
5060,23448,train
5061,377,train
5061,241,train
5061,331,train
5062,241,train
5063,241,train
5065,241,train
5066,165,train
5067,930,train
5067,241,train
5069,377,train
5069,331,train
5070,3753,train
5071,21697,train
5072,950,train
5073,377,train
5073,3734,train
5074,241,train
5074,1696,train
5075,331,train
5076,377,train
5076,241,train
5076,22322,train
5076,21965,train
5077,241,train
5078,165,train
5080,241,train
5081,294,train
5082,5024,train
5082,1952,train
5083,241,train
5083,6477,train
5084,377,train
5084,241,train
5085,241,train
5086,445,train
5086,130,train
5087,23482,train
5088,22462,train
5089,23482,train
5090,21899,train
5090,241,train
5091,3726,train
5092,241,train
5092,331,train
5092,23221,train
5093,241,train
5094,241,train
5095,21697,train
5096,3726,train
5097,377,train
5097,22856,train
5098,241,train
5098,1696,train
5099,165,train
5100,241,train
5101,22901,train
5102,241,train
5103,23482,train
5105,22204,train
5105,936,train
5105,22893,train
5105,1555,train
5106,241,train
5107,241,train
5107,963,train
5108,331,train
5108,67,train
5109,21697,train
5110,930,train
5111,331,train
5112,331,train
5112,22537,train
5113,241,train
5114,377,train
5115,241,train
5116,241,train
5116,331,train
5117,241,train
5119,241,train
5120,3726,train
5121,445,train
5121,22438,train
5121,241,train
5121,394,train
5121,421,train
5122,377,train
5122,3734,train
5123,241,train
5124,377,train
5124,21968,train
5124,191,train
5125,299,train
5126,5599,train
5126,21965,train
5127,241,train
5128,939,train
5128,943,train
5128,22438,train
5128,37,train
5128,394,train
5129,377,train
5129,241,train
5130,241,train
5131,23067,train
5132,3726,train
5133,21899,train
5133,1877,train
5134,241,train
5135,294,train
5136,21697,train
5137,241,train
5138,241,train
5139,21899,train
5140,377,train
5141,445,train
5142,241,train
5142,21827,train
5142,407,train
